file_id,label,file_id_N,api_unique,tid_unique,rv_unique
38546,2,824,30,3,10
38550,0,290,29,4,10
38554,0,108,24,3,18
38557,3,11374,92,51,142
38573,5,15003,42,7,175
38613,5,4980,73,6,147
38614,5,15003,79,13,300
38615,5,4339,81,12,183
38621,0,10002,69,4,263
38625,0,20604,135,29,536
38639,0,2846,80,12,102
38656,0,223,34,3,11
38685,0,19433,127,42,603
38691,0,339,28,3,7
38694,0,6882,81,21,108
38715,2,3039,52,9,35
38722,0,907,35,2,71
38730,0,35593,128,83,377
38736,1,5275,87,11,47
38738,0,125,25,3,16
38748,0,43,18,3,14
38757,0,5001,69,5,200
38808,2,1735,53,29,45
38809,2,1986,34,4,12
38810,2,1030,30,5,10
38811,0,1978,81,5,137
38833,0,18572,68,16,63
38838,0,34773,116,49,268
38842,0,16,9,1,9
38848,5,1156,41,6,57
38849,5,456,28,4,17
38850,5,1379,76,2,34
38855,0,2329,50,2,93
38864,0,5001,11,195,4632
38868,5,4378,65,7,113
38869,5,4015,61,24,145
38870,5,135,19,5,8
38873,0,4002,89,9,100
38887,0,725,24,6,11
38896,0,43,18,3,14
38899,0,15917,70,51,191
38906,5,6,2,3,1
38907,5,15828,93,52,88
38920,0,751,52,3,53
38923,0,136,30,1,10
38931,0,1446,69,6,138
38936,0,129,28,3,19
38954,0,9334,57,12,176
38956,5,19966,64,11,147
38957,5,406,28,9,10
38958,5,5863,47,9,19
38959,5,28,15,1,5
38960,5,1305,40,2,17
38961,5,5211,45,8,22
38962,0,22,11,1,9
38964,0,2640,29,2,19
38975,0,484,34,2,17
38986,5,12677,96,64,198
38987,5,20150,118,201,303
38988,5,7018,72,6,95
39003,0,9618,64,4,115
39013,0,648,52,4,92
39018,0,1917,71,7,61
39024,0,44,18,3,13
39026,0,20,13,1,9
39040,0,78,17,5,14
39045,0,1370,59,2,95
39049,0,51,13,1,6
39061,0,220,27,1,24
39067,3,15123,98,66,229
39070,0,46,13,1,5
39085,5,15319,92,46,89
39090,0,5001,51,2,256
39097,0,222,24,2,9
39102,5,5126,83,6,65
39103,5,4883,103,8,91
39117,5,443957,97,413,180
39118,5,735,21,5,7
39123,0,536,38,1,23
39129,0,4780,62,5,34
39144,0,4593,77,9,70
39149,0,5001,63,4,40
39154,0,433,40,1,65
39166,5,28,15,1,5
39167,5,280,15,4,9
39168,5,14568,77,18,60
39188,0,5001,66,3,47
39198,0,1933,56,6,105
39210,0,1068,63,6,46
39212,3,4541,75,23,52
39213,5,20004,30,4,713
39214,3,237,24,3,13
39233,5,5001,16,1,9
39234,5,5586,77,15,174
39235,5,14390,95,31,222
39236,5,27200,73,19,67
39239,0,176,40,2,17
39240,0,5001,63,5,411
39257,1,476,45,7,22
39271,5,6736,70,6,110
39272,5,8152,54,12,23
39273,3,5985,77,29,61
39286,0,330,32,2,12
39289,0,4855,62,4,147
39297,0,122,24,1,11
39302,0,3257,98,14,113
39304,0,78,5,2,3
39305,0,85,23,1,5
39318,5,1027,65,2,29
39319,5,5354,79,15,173
39320,5,27225,93,48,160
39321,5,9319,100,108,118
39327,0,230,19,1,5
39329,0,852,47,3,94
39346,0,162,22,3,22
39349,5,5599,49,11,25
39350,5,257,32,1,12
39360,5,6665,64,12,39
39361,5,15496,95,143,186
39362,0,417,39,1,49
39365,0,43,18,3,14
39368,0,932,50,4,23
39369,0,91,25,3,21
39387,0,16,9,1,10
39393,3,35429,107,84,190
39394,3,20062,100,90,263
39395,2,1324,34,4,12
39408,0,24738,70,28,159
39419,0,344,30,2,18
39422,0,5001,52,4,17
39424,0,16,9,1,9
39465,0,44,18,3,13
39502,0,93,20,3,14
39506,5,28777,79,24,88
39511,0,79,17,3,14
39515,5,496,53,2,48
39517,0,2,2,1,2
39520,0,64,21,1,7
39530,5,20004,77,38,236
39531,5,20210,33,18,28
39535,5,11009,115,85,89
39537,0,2171,40,6,20
39544,5,444,20,14,8
39547,0,102,16,1,6
39572,0,10002,62,7,49
39578,5,14095,64,12,210
39579,0,1745,21,1,7
39582,0,9234,62,10,37
39588,0,8875,100,21,147
39599,0,5001,44,3,77
39612,0,655,54,1,42
39617,0,2257,41,3,16
39627,0,18618,62,17,42
39633,0,13453,70,15,170
39639,0,102,25,1,15
39653,0,510,41,1,75
39658,5,8040,74,6,191
39675,5,6,2,3,1
39676,5,9125,113,27,207
39691,5,1675,78,2,37
39699,5,15003,30,3,671
39700,5,20004,42,12,314
39710,5,20387,73,15,58
39711,5,60,10,3,4
39728,0,1977,29,1,17
39734,0,243,24,2,11
39743,0,3088,48,2,56
39754,0,22,11,1,9
39761,0,28,10,1,3
39764,0,5001,47,1,151
39782,0,101,10,1,4
39800,5,60,10,4,4
39801,5,10,6,1,4
39818,0,6273,105,12,231
39843,0,43,18,3,14
39848,0,636,27,1,19
39873,0,22,11,1,9
39878,0,9817,98,21,148
39882,0,8741,71,8,228
39884,0,991,49,9,20
39887,0,4624,62,5,39
39892,0,88,11,1,5
39904,0,3778,69,16,69
39908,0,128,13,2,5
39927,0,288,17,6,5
39942,0,7571,68,20,62
39956,0,3292,84,12,86
39960,0,5001,85,17,109
39961,0,9459,67,9,40
39972,0,13088,114,21,322
39975,0,5001,62,5,95
39976,0,3508,24,2,16
39991,0,143,24,3,14
40004,3,12525,94,57,149
40005,3,2884,53,8,42
40006,2,993,34,3,12
40032,1,1916,45,22,39
40039,0,188,17,1,12
40040,0,94,13,2,5
40042,0,43,18,3,14
40047,0,5001,70,6,199
40049,0,2875,77,10,99
40054,0,16,9,1,9
40055,0,76,13,1,3
40058,0,28,10,1,4
40063,0,245,24,2,11
40065,0,91,25,3,21
40066,0,272,37,1,18
40070,0,41,19,1,5
40079,5,6248,79,9,47
40080,5,3321,81,9,42
40096,0,42,15,3,13
40164,0,53,17,3,14
40166,0,856,57,3,29
40179,0,16,9,1,9
40183,0,698,58,6,86
40196,0,30482,158,66,1606
40229,0,89,25,3,18
40233,0,349,36,1,56
40257,5,1685,54,4,36
40258,5,276,28,8,10
40262,5,11628,94,57,144
40263,5,257,32,1,12
40297,0,21,5,1,3
40304,0,1707,57,6,30
40306,0,1377,48,2,72
40314,0,5291,73,5,101
40336,0,3329,94,12,327
40355,0,44,16,3,14
40371,0,37,17,1,5
40392,0,5001,59,3,36
40396,1,1906,45,23,40
40397,0,437,36,4,22
40400,0,948,52,3,31
40402,0,4481,61,3,35
40415,0,9518,84,30,118
40434,0,23,9,1,3
40443,0,38360,125,126,341
40453,0,67,11,1,2
40457,0,5001,70,3,82
40458,0,45,18,3,13
40463,5,96,14,4,4
40464,0,897,30,3,16
40469,0,132,31,1,10
40474,0,22,11,1,9
40483,0,153,28,1,16
40485,0,76,22,1,13
40496,0,27,10,1,3
40500,0,10002,96,18,373
40507,0,536,34,2,35
40517,0,41,17,1,13
40533,0,458,23,10,7
40555,2,14956,33,25,24
40561,0,6252,68,12,91
40562,0,43,18,1,15
40564,0,128,27,3,18
40574,0,17,14,1,10
40577,0,72,23,3,15
40586,0,10002,76,18,67
40593,5,5543,85,14,194
40594,5,3549,66,6,40
40600,0,997,66,7,144
40603,0,504,24,2,9
40609,3,7585,77,40,64
40610,2,34265,92,71,260
40615,0,44,18,3,13
40619,0,3115,83,12,84
40620,0,2887,72,8,87
40629,0,8002,85,12,208
40663,0,122,24,1,11
40684,0,49288,68,36,322
40693,5,9241,58,9,77
40694,5,20004,42,8,175
40695,5,4548,30,13,18
40711,0,20,13,1,9
40716,0,2680,75,9,75
40727,0,16542,82,12,252
40737,0,125,31,2,15
40743,0,5001,83,23,145
40780,5,3,1,3,1
40781,5,1988,45,5,17
40784,0,262,39,2,11
40790,0,2279,76,8,116
40795,5,4,1,4,1
40797,0,134,16,2,5
40805,0,33,16,1,10
40816,0,29942,76,21,877
40817,3,30261,57,60,34
40818,3,13163,88,57,107
40819,0,43,18,3,14
40840,5,2,2,1,1
40841,5,4809,60,6,66
40842,5,8262,69,15,193
40844,0,16,9,1,10
40850,0,243,37,1,11
40852,0,10117,98,17,122
40879,0,10002,27,2,46
40889,0,5001,62,4,41
40899,0,8645,94,24,201
40908,0,9563,79,24,163
40920,0,5001,36,1,76
40928,0,122,24,1,11
40960,0,4749,62,5,34
40965,0,9560,98,16,139
40972,0,58,13,1,4
40976,1,3351,45,24,47
40977,2,5045,77,12,84
40978,2,268,30,1,11
40982,5,15003,62,3,191
40983,5,7333,65,30,52
40988,5,3,1,3,1
40989,5,1399,40,1,103
40990,5,20004,63,16,133
41003,0,5001,75,3,204
41017,0,216,30,2,21
41030,0,35868,95,80,481
41036,0,10002,54,7,25
41041,0,942,57,4,40
41044,5,6860,64,3,113
41045,5,2102,47,3,78
41046,3,10169,93,55,147
41064,0,22,11,1,9
41071,0,25055,147,46,503
41080,0,1272,62,6,52
41083,5,5573,85,15,179
41084,5,34112,70,28,144
41097,5,5589,79,15,180
41098,5,27317,74,24,83
41107,0,19195,62,19,46
41109,0,134,30,1,10
41110,0,26,16,1,10
41116,5,496,53,2,48
41117,5,3114,69,4,55
41118,0,115,16,3,15
41121,0,2,2,1,2
41128,0,906,41,2,60
41132,0,29,10,1,3
41144,0,20,13,1,10
41148,0,1004,40,1,56
41163,0,70,17,2,2
41179,0,12111,143,40,389
41185,0,54,9,2,4
41195,0,22,11,1,9
41196,5,24,13,1,7
41197,5,35105,122,235,339
41199,0,1969,66,11,103
41203,0,559,30,6,42
41207,0,308,19,3,124
41210,0,1029,70,9,28
41218,0,122,24,1,12
41219,0,29,10,1,6
41226,0,1084,35,2,14
41233,0,1689,40,1,91
41242,0,3374,81,8,113
41258,0,152,10,2,4
41261,0,43,18,3,14
41275,0,20,13,1,10
41279,0,211,33,2,18
41288,0,5001,58,3,40
41291,0,430,33,1,71
41292,0,65,14,1,9
41297,0,1242,62,6,52
41312,0,1120,47,12,64
41314,0,2906,57,8,50
41321,0,1734,48,14,39
41339,0,24,7,2,3
41340,0,19123,66,12,71
41362,0,42,18,2,6
41373,1,483,45,6,22
41374,1,1891,45,20,41
41375,1,1193,76,8,92
41381,0,1368,40,5,62
41392,5,11420,90,24,76
41393,5,2,2,1,1
41394,5,4,2,2,1
41407,0,63,24,3,18
41414,0,178,17,2,5
41415,0,4,3,1,1
41418,0,38,7,1,2
41427,0,849,56,3,29
41430,0,5001,62,6,611
41431,0,61,23,4,11
41439,0,1230,40,1,40
41441,0,21791,77,14,105
41442,2,48,9,3,3
41443,2,25384,97,54,130
41444,2,4039,52,16,36
41445,1,482,45,6,22
41447,0,363,24,3,11
41449,0,121,24,1,12
41454,0,39,11,1,3
41455,0,44,18,3,13
41458,0,2705,43,4,96
41484,0,3021,74,4,85
41486,0,90,22,3,18
41488,0,330,34,2,16
41491,0,16,9,1,9
41513,0,10002,44,4,97
41520,0,54,19,3,13
41542,0,6471,70,7,128
41544,0,72,17,3,14
41548,0,119,24,1,11
41549,0,63,22,1,5
41572,0,136,31,1,19
41576,0,8244,66,12,53
41591,0,16,9,1,9
41601,0,18243,64,11,44
41616,5,57,8,3,4
41625,0,85,26,3,10
41646,3,585,36,10,36
41647,5,83,23,1,6
41648,5,33,11,1,5
41649,0,3349,63,17,46
41650,0,8776,100,24,148
41651,0,123,24,1,11
41653,0,926,49,4,23
41659,0,16,9,1,10
41686,0,650,42,1,105
41708,5,11717,109,84,147
41709,5,30898,51,22,115
41711,0,11,5,1,2
41723,0,22,11,1,9
41731,0,1614,51,2,136
41733,0,272,37,1,18
41742,0,5001,67,3,58
41748,0,32,5,2,1
41755,0,76,12,2,4
41756,0,340,45,1,31
41769,0,1647,51,1,34
41786,0,55,22,1,9
41790,0,17,9,1,9
41803,0,844,39,2,63
41819,0,2215,52,6,32
41821,5,631,46,9,22
41823,0,22,11,1,9
41829,5,2382,66,4,34
41830,5,15003,42,9,471
41831,0,224,24,4,8
41832,0,43,18,3,14
41835,0,9195,62,10,34
41848,2,540,32,1,11
41849,0,2770,67,4,342
41870,0,22,11,1,9
41874,0,954,52,3,31
41878,0,4507,51,4,80
41887,0,9118,69,6,64
41892,0,3203,72,5,90
41906,5,24092,52,9,2602
41907,5,1811,32,2,12
41908,5,27066,116,37,594
41909,5,1881,35,3,12
41921,5,1073,43,2,51
41922,5,1825,32,2,12
41929,0,4031,63,5,101
41933,0,44,18,3,13
41938,0,435,34,1,75
41943,0,16,9,1,9
41944,0,5250,70,6,90
41958,0,401,42,3,26
41968,5,11997,70,15,85
41971,0,170,21,1,12
42027,0,20826,151,43,548
42030,0,860,19,2,11
42032,0,162,21,3,21
42043,0,16,9,1,9
42044,0,9789,70,7,62
42047,0,93,25,3,18
42048,0,1069,63,6,46
42049,5,257,32,1,12
42050,3,10533,94,49,141
42051,3,11947,97,60,149
42056,1,20939,35,44,12
42057,2,1324,34,4,12
42061,0,163,34,1,14
42062,0,1412,67,12,32
42065,0,288,38,2,18
42071,0,1014,53,3,32
42094,0,370,34,8,12
42103,0,18,7,1,4
42107,0,4596,62,5,34
42110,5,8126,54,12,23
42111,3,741,56,7,73
42112,4,51,20,1,8
42118,3,17453,96,78,194
42119,3,12558,94,59,144
42120,0,5001,65,3,48
42122,0,136,21,3,14
42131,5,4,2,2,1
42132,5,102,15,3,6
42133,5,40,6,4,4
42144,5,20004,57,8,203
42155,0,454,41,4,36
42176,5,15003,44,3,118
42184,0,169,37,2,10
42190,0,43,18,3,14
42194,4,7525,78,39,67
42195,4,2022,73,9,36
42213,0,90,7,2,4
42214,0,2612,75,3,124
42222,0,1037,45,1,50
42238,0,965,55,3,26
42249,0,119,24,1,11
42251,5,6768,73,6,106
42252,0,1258,86,10,93
42256,0,125,28,1,15
42258,0,5001,53,13,63
42272,2,541,27,1,13
42273,2,268,30,1,11
42274,2,1324,34,4,12
42275,0,31,13,1,3
42280,0,5001,11,1,5
42281,5,2532,33,4,124
42302,0,23971,141,101,512
42309,0,103,20,3,20
42331,0,326,37,1,43
42332,0,20,13,1,10
42342,0,44,18,3,13
42345,0,2151,38,4,17
42353,0,44,18,3,13
42355,5,23455,95,55,360
42356,5,5,4,1,2
42357,5,102,15,3,6
42379,0,3417,81,9,103
42380,0,248,22,2,5
42389,0,45,18,3,13
42396,0,198,33,3,22
42400,0,729,53,4,36
42410,0,10002,67,6,56
42418,0,1694,56,6,30
42421,0,15126,57,14,29
42424,5,28,15,1,5
42425,5,3032,30,8,14
42426,5,4857,103,9,92
42432,0,3230,39,2,75
42464,0,1504,43,4,88
42465,0,2840,42,1,19
42468,0,67,24,4,11
42472,5,2514,79,7,58
42473,5,20504,68,16,130
42474,5,462,33,1,12
42476,0,1200,55,3,30
42477,0,123,21,3,15
42479,5,345,41,1,14
42480,5,6418,80,36,62
42494,0,232,26,2,11
42499,0,2910,69,8,69
42501,0,630,38,4,78
42510,0,22,11,1,9
42516,0,1313,57,10,105
42522,0,5001,84,19,85
42532,0,57,15,3,16
42556,0,44,18,3,13
42576,0,10002,81,6,229
42586,0,289,40,1,10
42594,0,449,25,2,24
42600,0,56,18,3,13
42603,0,338,18,2,24
42611,2,1308,34,4,11
42612,3,7546,76,35,55
42613,3,237,24,3,13
42614,2,993,34,3,12
42615,2,293097,124,448,1196
42616,1,73,22,1,11
42621,0,19643,157,78,236
42624,0,2805,84,12,90
42639,0,16,9,1,9
42643,0,14505,126,27,293
42659,0,1123,61,6,36
42670,0,365,27,3,76
42674,0,8713,95,31,247
42685,0,2007,67,11,171
42687,0,491,25,1,27
42692,0,539,24,1,7
42697,0,58,19,3,14
42703,3,4832,66,8,41
42704,3,16433,114,83,248
42705,3,8056,79,38,71
42706,3,8167,84,44,76
42707,2,48,9,3,3
42708,2,9377,64,72,111
42709,2,1016,20,4,5
42712,0,157,30,4,20
42730,0,5001,11,1,2
42731,5,1747,50,24,140
42732,5,7886,42,4,165
42733,5,135,28,4,8
42740,0,16,9,1,9
42749,0,59,15,3,15
42754,0,14920,72,18,153
42800,0,19913,86,42,114
42803,0,113,24,1,11
42807,0,972,52,14,28
42828,0,392,45,1,52
42837,0,8486,104,24,150
42839,0,43,18,3,14
42844,5,18061,47,85,396
42874,5,2,1,2,1
42875,5,1056,65,2,29
42877,0,107,24,1,13
42890,0,14958,104,29,293
42897,5,1526,58,6,76
42898,5,1302,38,19,90
42904,0,9380,91,16,101
42910,0,331,33,1,53
42918,0,1717,62,4,65
42919,0,5159,70,30,230
42923,3,585,36,9,38
42930,0,221,31,1,13
42935,0,1102,62,3,98
42938,5,633,31,1,64
42954,0,766,13,6,7
42958,0,100,20,3,20
42979,0,5001,90,10,76
42986,0,2512,53,9,31
42992,0,1002,51,4,31
43005,0,43,18,3,14
43022,0,45,18,3,13
43023,0,4542,83,10,66
43024,0,19,7,1,3
43035,0,4766,58,7,38
43054,0,43,18,3,14
43057,0,349,37,1,54
43074,0,39062,96,55,342
43079,5,2,2,1,1
43080,5,674,35,1,64
43081,5,6675,55,12,36
43086,0,41,20,1,9
43089,0,5001,54,3,23
43094,0,79,17,3,14
43096,1,1441,45,15,33
43122,0,3228,67,5,74
43155,0,5114,91,12,63
43160,0,653,54,1,40
43173,0,686,31,2,8
43176,0,187,37,1,9
43179,2,1040,29,4,10
43180,2,5706,43,20,21
43181,2,268,30,1,11
43183,0,302,32,4,10
43186,0,45,18,3,13
43189,0,549,53,2,45
43199,0,16,9,1,9
43206,0,266,19,1,11
43207,0,31,13,1,8
43214,0,1193,39,2,170
43218,0,349,36,1,56
43219,0,1019,55,4,25
43220,0,583,26,1,11
43226,0,10002,52,4,135
43235,0,33,15,1,10
43246,5,25575,33,24,34
43267,0,3517,71,8,44
43308,0,10002,85,22,90
43311,0,15774,74,12,121
43312,5,4,1,4,1
43313,5,18718,113,27,464
43333,5,11421,114,89,105
43334,5,5183,72,5,157
43366,0,19212,156,79,232
43371,0,362,45,1,38
43396,0,1220,65,13,53
43397,5,7603,32,22,20
43398,0,10993,96,24,180
43426,0,45,7,1,5
43427,0,9608,72,9,65
43429,0,5275,74,3,114
43434,0,996,39,4,77
43444,0,117,20,3,15
43455,0,39,5,1,3
43456,0,37,10,1,4
43460,0,84,18,3,16
43464,5,142592,97,330,361
43465,5,222417,118,294,141
43466,0,82,16,2,6
43467,0,60,16,1,6
43473,0,69,15,1,22
43483,0,5001,109,12,220
43487,0,23,11,1,10
43494,0,92,12,1,4
43495,0,6718,70,8,151
43504,5,20,9,1,3
43505,5,15446,99,78,237
43519,3,9028,97,46,179
43520,3,48,25,1,9
43521,3,339,50,1,27
43532,5,8004,54,4,189
43557,5,5419,78,15,176
43558,5,2099,79,8,43
43564,0,738,42,1,28
43572,3,8032,75,31,72
43573,5,6242,83,5,78
43583,0,19,10,1,3
43587,0,15842,77,11,157
43591,0,23038,92,37,213
43638,0,114,22,2,7
43649,0,688,38,2,38
43658,0,89,25,3,21
43667,0,151,33,1,13
43669,0,53,18,3,14
43678,5,2259,57,5,81
43679,5,10480,118,109,185
43680,5,28,15,1,5
43681,5,1587,58,2,45
43691,0,2818,56,12,90
43700,0,601,39,7,25
43704,0,40,14,3,13
43719,0,443,41,1,49
43722,0,344,36,1,29
43726,0,5001,60,3,42
43730,0,9180,64,6,40
43731,3,4031,75,20,49
43732,5,2,2,1,1
43753,0,1475,54,1,42
43758,0,820,52,3,29
43762,0,94,22,3,14
43764,0,3055,85,12,93
43775,0,1494,61,6,58
43782,5,13,5,2,2
43789,0,719,36,2,56
43802,0,5284,73,4,103
43806,0,2484,61,12,53
43807,2,1453,58,25,41
43816,0,83,25,3,18
43817,0,1456,77,12,95
43819,0,60,12,1,3
43828,0,90,16,2,19
43833,0,1828,14,2,6
43839,5,4,1,4,1
43846,0,44,16,1,11
43849,0,69,17,2,7
43855,5,6834,70,6,110
43856,5,11023,105,108,205
43865,0,5922,64,9,157
43878,0,38,11,1,5
43880,0,1282,51,2,87
43893,0,362,39,3,11
43899,2,540,27,1,13
43900,2,472,22,6,5
43910,0,22,11,1,9
43911,0,950,28,1,67
43920,0,16,7,1,2
43925,0,245,24,2,11
43946,0,10002,65,3,242
43972,0,43,18,3,14
43985,5,5652,39,6,19
44004,0,3778,66,3,47
44005,0,875,48,7,32
44007,0,882,41,2,63
44012,5,2,1,2,1
44013,5,6820,64,3,136
44014,5,3300,48,4,133
44020,2,3628,87,25,167
44021,3,11260,89,44,115
44023,0,5001,63,6,92
44048,0,4034,60,5,45
44055,0,48,9,1,3
44061,1,1205,52,2,36
44078,0,423,39,1,49
44081,0,5001,76,8,49
44108,0,75,18,1,14
44110,0,465,50,2,88
44120,0,450,37,2,77
44135,0,43,18,3,14
44141,3,16883,97,79,193
44143,0,245,24,2,12
44147,0,5001,74,7,1328
44149,0,131,18,1,6
44152,3,14497,98,65,176
44153,5,28,15,1,5
44170,0,18,13,2,4
44182,0,3010,26,1,10
44184,0,43,18,3,14
44185,0,50,12,1,4
44197,0,40,8,2,3
44203,0,56,18,3,13
44204,0,44,18,3,13
44220,0,43,18,3,14
44233,0,1177,73,6,96
44257,0,68,22,3,15
44262,0,38,9,1,4
44263,0,12141,120,31,269
44264,0,13765,62,15,47
44276,0,1624,56,6,31
44293,0,3826,91,19,138
44300,0,64,25,3,15
44303,0,22,14,1,3
44305,0,45,18,3,13
44309,0,16,9,1,10
44357,0,61,24,1,11
44360,0,5001,12,1,4
44372,0,1888,69,6,54
44377,0,19003,70,16,263
44378,0,5001,65,3,118
44386,0,2496,56,2,74
44390,0,5001,67,4,47
44401,0,1069,62,6,46
44422,0,92,22,2,19
44423,0,5001,11,1,5
44437,0,26,9,1,4
44467,0,45,18,3,13
44469,5,1397,40,8,17
44470,5,24052,61,23,87
44471,5,5705,41,9,24
44474,0,4207,74,54,157
44481,0,452,19,1,7
44512,0,41,9,1,2
44518,0,1194,62,6,45
44524,0,4799,63,5,34
44525,0,990,13,2,6
44541,0,526,41,2,14
44544,0,30006,118,45,751
44548,0,19038,148,79,262
44574,0,1227,63,6,52
44576,0,429,51,3,41
44580,0,130,31,2,24
44608,5,257,32,1,12
44614,0,47,20,1,8
44628,0,29146,95,46,580
44629,0,44,18,3,13
44630,0,3302,32,11,60
44658,0,34,16,1,4
44668,0,6522,70,8,136
44681,0,2790,80,12,95
44689,0,68,29,2,7
44702,0,504,52,6,25
44708,0,20,13,1,9
44721,0,816,52,3,29
44728,0,20,13,1,4
44741,0,46,16,1,6
44759,0,2210,59,5,160
44760,0,51,11,1,4
44761,0,29592,71,40,87
44762,5,20,4,4,2
44773,0,112,26,1,12
44777,0,871,56,3,33
44780,0,43,18,3,14
44782,0,128,27,3,18
44784,0,5880,58,2,2558
44788,0,5375,91,22,108
44801,0,43,18,3,14
44812,0,1039,53,3,34
44817,0,233,22,1,10
44822,0,5001,63,4,43
44830,0,4444,62,3,37
44839,0,44,18,3,13
44843,0,168,19,2,8
44875,5,257,32,1,12
44876,5,257,32,1,12
44879,0,1274,63,5,41
44889,0,3312,78,9,83
44898,5,3381,48,21,36
44901,0,8413,78,20,125
44912,0,483,50,5,33
44921,0,54,10,1,10
44928,0,540,46,1,85
44932,0,11816,135,32,461
44953,0,1940,42,1,72
44955,0,20,13,1,10
44963,0,5001,59,3,36
44976,0,5001,58,3,48
44981,0,485,46,1,66
44985,0,1627,48,3,87
45012,0,44,18,3,13
45015,0,10002,66,4,751
45017,0,718,36,2,58
45019,0,16,9,1,10
45023,5,57,8,3,4
45024,5,7423,36,12,18
45027,0,9496,60,8,34
45028,0,231,37,1,10
45031,5,8325,39,12,21
45035,0,44,18,3,13
45091,0,243,37,1,11
45102,0,43,18,3,14
45103,0,35442,76,20,1558
45107,5,2871,48,3,172
45108,0,174,21,3,24
45117,0,17,9,1,3
45127,0,44,10,2,5
45137,0,702,35,84,24
45144,0,46,12,1,5
45152,0,9600,75,9,72
45156,5,32276,110,269,289
45157,5,15003,76,9,292
45158,5,368,45,1,39
45187,0,1343,42,2,73
45206,0,93,19,3,32
45211,0,844,52,3,29
45214,0,90,14,1,9
45218,0,60,9,1,3
45221,0,17145,119,21,538
45223,0,134,16,2,6
45225,5,6542,65,15,50
45226,5,3,1,3,1
45227,5,7785,65,9,87
45228,0,886,41,2,73
45230,0,3338,15,1,7
45232,0,499,45,5,18
45250,0,16,9,1,10
45257,0,1403,46,3,82
45259,0,328,37,1,45
45262,0,16395,82,28,222
45268,0,235,29,3,10
45278,0,22,11,1,9
45281,0,14057,62,15,42
45285,0,676,33,2,52
45301,0,244,37,1,11
45304,0,92,9,2,4
45315,5,6272,57,3,26
45316,5,1539,29,11,26
45317,5,6943,58,9,59
45321,0,5001,54,3,23
45340,5,4,1,4,1
45341,5,1515,30,4,12
45348,0,84,14,1,19
45355,0,5001,73,14,115
45364,5,1977,43,4,18
45365,5,10240,66,32,51
45366,5,5001,104,9,248
45382,0,561,32,7,9
45389,0,44,18,3,13
45401,0,1083,53,3,35
45405,0,6299,96,22,88
45407,0,48,17,1,16
45416,0,123,24,1,12
45435,0,489,24,4,11
45436,5,257,32,1,12
45442,0,3412,16,1,13
45461,0,2492,48,8,85
45470,2,268,30,1,11
45480,0,44,18,3,13
45484,0,1904,57,6,86
45492,0,43,18,3,14
45495,5,3,1,3,1
45496,5,4850,102,8,90
45515,0,30,9,1,4
45518,0,197,27,2,6
45520,0,652,37,2,61
45521,0,16,9,1,10
45528,5,210,15,3,8
45529,5,9371,65,11,56
45530,5,4550,30,12,17
45536,2,1024,31,4,11
45537,2,48,9,3,3
45548,0,4943,50,2,87
45561,5,2105,39,3,15
45562,5,2,2,1,1
45568,0,31,13,1,4
45570,0,20004,65,6,197
45571,0,3100,74,8,68
45574,0,326,37,1,45
45577,0,922,56,5,111
45593,0,121,24,1,11
45613,0,2503,79,8,87
45635,0,122,22,3,32
45642,0,101,21,1,8
45644,0,1171,63,4,49
45649,1,7378,72,33,68
45650,0,44,16,3,13
45707,0,18382,62,19,43
45710,0,540,38,1,23
45712,0,5001,74,10,1348
45717,0,1096,52,7,39
45718,0,5001,85,15,102
45737,0,1036,41,2,52
45743,0,10002,36,4,35
45748,0,43,18,3,14
45763,0,2440,69,3,33
45774,5,5348,70,7,49
45780,0,5001,76,9,80
45784,0,456,30,3,23
45803,0,217,44,1,31
45809,0,2925,81,17,50
45810,5,11968,46,8,194
45812,0,35,17,1,2
45819,0,3830,91,20,138
45823,0,5061,70,26,112
45836,0,359,41,1,76
45846,0,5001,63,4,40
45867,0,417,37,2,20
45875,0,156,21,2,15
45876,0,1039,49,4,25
45880,0,4218,88,9,56
45881,0,140,14,2,3
45900,0,470,41,3,79
45929,0,849,54,3,24
45944,0,30,15,1,6
45948,5,11891,136,22,177
45949,5,11400,148,125,301
45950,0,2930,52,6,448
45956,0,950,52,4,25
45983,0,61,23,4,11
45987,0,854,53,3,29
45996,0,16,9,1,10
46000,0,1241,62,6,52
46004,0,244,24,2,11
46012,0,78,7,2,3
46018,5,18769,67,35,198
46023,0,597,50,3,53
46049,0,73,15,3,13
46052,0,44,18,3,13
46061,0,22,11,1,9
46064,0,703,49,1,44
46082,0,9492,62,10,40
46085,0,4405,100,19,165
46088,0,1044,64,6,44
46094,0,277,32,1,33
46096,0,5001,45,1,107
46104,0,102,17,1,6
46194,2,981,34,3,11
46195,2,824,30,4,10
46196,2,522,29,2,10
46197,0,3945,67,10,214
46204,0,10002,67,6,52
46212,0,907,35,2,71
46213,5,2831,46,3,15
46214,5,28151,66,27,71
46224,0,1385,42,4,49
46270,0,870,48,7,32
46272,0,101,14,1,5
46280,0,16,9,1,9
46284,0,80,14,1,7
46287,5,471,29,3,67
46288,5,2,1,2,1
46293,0,1349,68,6,51
46302,0,30,11,1,3
46313,0,61,21,1,12
46338,0,73,16,1,5
46345,0,3620,61,3,38
46352,0,44,18,3,13
46353,1,1932,45,23,40
46378,0,1331,47,2,172
46387,0,20,13,1,9
46394,0,10002,92,14,146
