file_id,apiapi_1,apiapi_2,apiapi_3,apiapi_4,apiapi_5,apiapi_6,apiapi_7,apiapi_8,apiapi_9,apiapi_10,apiapi_11,apiapi_12,apiapi_13,apiapi_14,apiapi_15,apiapi_16,apiapi_17,apiapi_18,apiapi_19,apiapi_20,apiapi_21,apiapi_22,apiapi_23,apiapi_24,apiapi_25,apiapi_26,apiapi_27,apiapi_28,apiapi_29,apiapi_30,apiapi_31,apiapi_32,apiapi_33,apiapi_34,apiapi_35,apiapi_36,apiapi_37,apiapi_38,apiapi_39,apiapi_40,apiapi_41,apiapi_42,apiapi_43,apiapi_44,apiapi_45,apiapi_46,apiapi_47,apiapi_48,apiapi_49,apiapi_50,apiapi_51,apiapi_52,apiapi_53,apiapi_54,apiapi_55,apiapi_56,apiapi_57,apiapi_58,apiapi_59
5206,78,258,2028,3,0,135,195,138,84,21,9,34,0,21,78,0,27,24,33,0,0,6,6,0,84,45,6,3,93,42,0,6,39,150,0,42,3,3,9,6,0,15,6,0,0,15,9,0,6,0,0,6,3,3190,6,0,57,0,0
5218,241,227,855,28,0,230,369,109,857,77,76,0,1,9,242,36,71,520,13,0,285,17,77,5,78,1,249,73,33,4,0,3,4,16,0,76,0,0,0,8,0,18,2,0,0,30,28,3,16,0,0,2,2,0,3,0,22,0,1
5221,2466,2565,1383,2057,0,2721,4043,3115,1200,1248,920,119,738,137,270,541,455,1338,136,628,10,279,486,204,161,403,1375,18,162,266,2,2,168,544,0,1276,0,128,0,29,0,78,840,0,0,150,66,36,105,6,10,74,10,0,13,0,208,1570,69
5224,2246,473,72,143,0,480,0,366,80,9,31,0,0,0,32,4,71,39,29,0,0,94,24,117,18,2,95,0,0,2,1,1,47,5,1,160,0,0,0,6,0,0,8,0,0,11,9,14,9,0,0,0,0,0,4,0,12,0,2
5227,1740,2444,501,4914,0,1979,132,2680,362,15,990,3,1184,0,255,1162,249,203,495,0,0,3,2769,0,51,69,312,0,186,60,0,0,126,201,0,621,0,3,0,1,0,38,9,0,0,162,150,0,147,0,0,9,6,0,9,0,15,6,3
5233,0,8,23,0,0,0,0,3,23,0,0,0,0,0,16,0,7,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5236,0,9,2,0,0,0,0,0,8,1,0,0,0,0,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
5239,68,190,392,32,0,86,0,48,104,84,0,0,12,0,100,32,50,16,96,0,0,8,0,22,46,0,28,160,114,0,20,6,0,0,10,26,0,2,0,0,0,24,0,0,10,14,14,8,4,0,0,0,0,0,10,0,16,0,0
5242,340,64,857,4,0,459,87,379,69,284,0,0,0,22,25,0,5,21,28,5,84,3,2,0,70,569,2,268,16,571,0,1,0,81,0,0,0,0,0,18,0,15,44,0,0,10,8,0,4,7,0,0,4,0,3,0,94,1,3
5256,17,86,658,1,0,40,779,28,36,3,1,0,0,52,7,0,6,25,8,0,21,2,0,0,27,14,11,7,31,16,0,2,0,50,0,2,0,1,0,2,0,23,4,0,0,5,3,0,2,0,0,4,1,1114,0,0,19,0,0
5267,0,5,4,2,0,0,0,0,0,1,0,0,0,0,3,0,2,0,1,0,0,2,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5275,115,848,666,29,215,107,149,60,177,415,5,415,824,0,93,458,47,40,80,9,0,107,16,23,139,20,15,24,21,18,0,4,1,48,1,0,0,0,69,21,0,196,1,0,0,26,19,3,18,0,0,1,2,0,14,0,44,0,0
5295,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5304,46,145,626,30,0,70,131,37,124,40,0,1,7,5,165,44,45,11,31,0,320,4,0,22,56,13,48,148,61,16,30,3,4,32,19,20,0,2,0,1,0,7,0,0,0,13,11,5,8,0,0,1,1,0,5,0,14,0,0
5310,0,12,33,0,0,0,0,0,0,1,15,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5316,7,46,981,178,0,20,1181,5,22,17,0,0,17,4,34,17,6,2,3,0,0,7,110,10,59,42,4,33,4,31,0,2,0,16,3,0,0,1,0,2,0,91,0,0,0,8,8,0,3,0,0,0,0,0,4,0,92,0,1
5330,1896,1104,223,543,0,2238,274,2886,137,674,58,34,531,7,70,341,177,31,46,0,136,226,28,80,70,11,108,64,886,6,0,1,27,0,6,0,0,2,0,23,280,28,2,0,0,98,36,122,110,0,0,70,4,0,64,0,8,0,28
5331,5,8,21,0,0,7,0,10,37,3,0,0,0,0,3,0,0,8,8,0,0,7,0,0,20,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5332,84,1208,840,43,0,158,759,129,209,135,34,1101,283,180,22,223,53,33,66,0,499,27,16,70,92,186,197,118,33,145,0,0,24,54,1,296,1,143,0,28,149,17,39,0,0,39,30,74,26,0,0,139,3,0,26,0,4,0,29
5355,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5369,0,3,19,0,0,0,0,1,4,0,0,0,0,0,12,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5382,0,5,4,2,0,0,0,0,0,1,0,0,0,0,3,0,2,0,1,0,0,2,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5389,0,5,8,2,0,0,0,13,5,1,0,0,0,0,5,0,2,1,2,0,0,2,1,0,2,0,2,4,0,0,0,0,0,14,0,0,0,0,0,0,0,2,19,0,0,0,0,0,0,16,0,0,0,0,0,0,14,0,0
5390,2173,254,138,212,0,501,29,356,177,10,4,0,0,0,23,0,82,145,33,0,0,106,19,116,28,30,19,6,31,24,1,1,38,45,2,5,0,0,0,1,0,6,8,0,0,23,19,14,11,0,0,0,1,0,4,0,6,96,2
5399,15,95,370,1,0,40,14,43,105,9,10,0,0,0,195,0,9,15,17,0,0,3,0,0,11,14,2,2,32,14,0,1,4,42,1,0,0,37,0,6,0,7,24,0,0,6,2,0,5,0,0,1,1,0,2,0,0,31,0
5401,1,54,92,0,0,37,0,1,0,1,0,0,0,0,8,0,3,0,1,0,0,1,0,0,12,0,8,26,0,0,0,0,2,0,0,16,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5420,28,49,103,2,0,65,52,41,51,12,0,0,0,2,42,0,4,4,21,0,0,2,0,0,44,26,4,0,62,12,0,0,0,64,0,0,0,0,0,26,0,12,0,0,0,8,4,0,4,0,0,2,2,0,0,0,0,0,0
5422,0,70,140,0,0,2,0,0,12,88,0,0,70,0,10,68,6,2,6,0,0,12,0,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,2,0,0,0,0,0,2,0,0,0,0
5461,14,56,106,2,0,60,60,38,26,8,0,0,0,2,36,0,4,4,18,0,0,2,0,0,12,28,4,0,62,26,0,0,0,108,0,0,0,0,0,0,0,14,6,0,0,8,4,0,4,0,0,2,2,0,0,0,0,0,0
5464,0,5,21,0,0,0,0,0,5,1,0,0,0,0,22,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5485,0,14,19,0,0,2,0,1,0,1,0,0,0,0,11,0,1,0,1,0,0,1,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,39,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
5492,157,117,512,10,0,119,27,64,195,25,0,7,19,4,139,15,36,61,11,0,0,22,0,18,45,1,48,20,21,2,0,2,10,0,0,0,0,0,0,6,0,4,2,0,0,21,21,2,17,0,0,0,1,0,4,0,60,0,0
5499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5501,2,1565,778,51,0,36,413,110,54,195,49,1334,267,119,299,236,21,7,79,742,679,15,0,5,108,60,98,51,1,0,0,12,4,3028,0,3,2,3,0,56,73,35,44,0,0,24,24,306,14,0,0,1167,0,0,23,0,4,0,15
5511,1,3,23,2,0,1,0,3,9,0,0,0,0,0,15,0,1,2,0,0,0,5,1,0,2,0,2,4,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
5515,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
5526,0,0,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5544,149,95,402,11,0,165,56,69,104,12,0,482,0,0,113,2,29,16,20,545,0,7,0,2,60,20,23,12,45,18,0,3,1,1,0,13,0,0,0,3,0,32,4,0,0,14,11,3,6,0,0,1,2,0,8,0,10,0,0
5550,4,43,268,0,0,5,0,4,0,1,0,0,0,0,9,0,16,0,1,0,0,2,0,0,17,0,1,0,0,0,0,0,0,0,1,0,2,0,0,4,0,1,2,0,2,15,15,0,14,0,0,0,0,0,0,0,2,0,0
5562,0,7,431,0,0,0,24,0,13,2,0,0,0,4,24,0,1,5,2,0,0,0,0,0,2,22,2,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,56,0
5566,0,9,2,0,0,0,0,0,8,1,0,0,0,0,2,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
5577,2246,240,62,153,0,480,0,346,146,7,0,0,0,0,20,4,58,174,27,0,0,94,4,112,15,2,28,0,0,2,1,1,40,3,0,38,0,0,0,1,0,0,6,0,0,11,9,14,7,0,0,0,0,0,4,0,4,0,2
5581,220,134,419,5,0,414,83,324,351,11,0,0,4,72,140,0,19,151,28,819,0,5,2,0,65,54,89,60,53,48,0,1,0,134,0,16,1,0,22,7,0,18,88,0,0,10,7,0,2,5,0,1,7,0,11,0,104,0,7
5613,10,164,185,276,4322,38,18,20,118,27,133,0,0,0,42,0,47,54,15,0,0,20,77,7,33,2,13,0,31,3,0,2,0,33,2,4,0,0,0,2,0,9,8,0,0,22,20,0,20,0,0,1,1,0,4,0,44,11,0
5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5626,8,51,656,0,0,15,0,17,26,5,1,0,0,0,32,0,6,11,6,0,0,1,0,0,22,0,10,6,0,0,0,3,0,3,2,2,0,1,0,3,0,1,3,0,0,2,2,0,0,0,0,0,0,1100,4,0,19,0,0
5627,5,34,105,0,0,23,38,10,72,0,1,0,0,8,6,0,3,46,2,0,21,0,0,0,47,4,2,0,27,6,0,1,3,2,0,1,1,1,0,1,0,5,2,0,0,2,0,0,2,0,0,0,2,1100,0,0,11,1,0
5628,2,135,823,21,0,6,96,15,103,82,5,0,0,3350,87,29,12,36,38,0,4,5,2,0,18,57,10,4,0,54,0,1,19,21,0,19,19,0,55,4,37,5,10,0,0,4,2,1,2,0,0,0,1,0,3,0,14,96,0
5631,900,88,318,426,0,144,5180,80,55,20,0,0,0,888,78,0,10,10,24,34,26,0,188,4,34,100,8,60,54,80,0,6,0,66,4,16,0,4,0,4,0,280,2,0,0,16,12,0,8,0,0,0,2,0,13,0,172,0,4
5634,8,30,184,0,0,10,72,59,16,3,0,0,0,0,119,0,2,4,7,0,0,1,0,0,25,0,0,58,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0
5636,12,464,5048,0,0,16,4728,28,170,12,4,0,0,0,56,0,28,40,12,0,0,0,0,0,176,272,8,8,0,264,0,8,0,12,0,8,0,8,0,8,0,0,32,0,0,16,16,0,0,0,0,0,0,4262,0,0,84,736,0
5637,7,43,44,6,0,9,0,12,11,7,0,0,0,0,20,0,8,5,10,0,0,5,0,0,15,0,0,0,0,0,0,2,0,3,0,0,2,0,0,12,0,0,4,0,4,1,1,0,0,0,0,0,0,0,2,0,3,0,0
5640,10,83,199,484,0,53,410,23,142,2,2,0,0,931,42,0,22,43,7,0,10,2,34,0,34,46,18,4,54,46,0,0,0,32,2,0,0,0,0,0,0,12,4,0,0,20,16,0,4,0,0,0,2,0,0,0,12,192,0
5641,0,19,0,0,0,0,0,1,8,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5671,4516,511,153,333,0,1011,211,742,211,19,5,0,0,0,29,0,125,96,64,0,18,188,13,225,70,14,18,21,31,13,2,2,77,18,2,24,0,0,0,5,0,9,10,0,0,28,22,28,24,0,0,1,1,0,8,0,0,0,4
5672,7,23,221,6,0,33,267,16,30,4,1,0,0,38,5,0,4,9,9,0,84,1,3,0,13,12,2,0,31,14,0,0,1,32,0,1,0,0,0,0,0,9,5,0,0,3,1,0,2,0,0,0,1,0,0,0,86,1,0
5673,0,5,4,2,0,0,0,0,0,1,0,0,0,0,3,0,2,0,1,0,0,2,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5687,2269,240,98,218,0,534,85,373,166,11,8,0,0,0,25,0,71,59,35,0,18,94,12,112,33,7,9,22,31,9,1,1,38,33,1,9,0,0,0,3,0,6,7,0,0,15,11,14,10,0,0,1,2,0,4,0,1,0,6
5688,70,120,278,22,0,98,0,54,157,30,0,0,18,0,50,20,32,16,48,0,0,30,0,22,38,0,16,20,116,0,0,6,0,0,0,0,0,2,0,0,0,10,2,0,0,14,14,8,4,0,0,0,0,0,6,0,72,0,0
5702,2286,270,155,41,0,519,0,400,92,12,0,0,0,0,22,0,58,51,37,0,0,97,2,182,39,1,20,11,0,1,2,1,41,10,1,9,0,0,0,7,0,1,11,0,0,19,14,14,18,0,0,0,0,0,6,0,0,0,7
5712,13,1276,226,374,0,59,58,31,160,6,154,0,0,0,75,3,114,72,16,0,0,0,115,2,22,36,490,0,58,35,0,0,69,22,0,1048,0,0,0,9,0,17,1,0,0,8,4,0,5,0,0,3,2,0,1,0,18,6,0
5722,0,3,4,0,0,0,0,0,5,2,0,0,5,0,1,5,0,1,0,0,0,6,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5731,0,9,18,0,0,0,0,0,37,2,0,0,0,0,31,0,17,3,3,0,0,2,0,0,1,3,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4846,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5733,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
5737,0,6,4,0,0,0,0,0,4,1,0,0,0,0,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5760,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5766,0,0,16,0,0,0,4,0,10,0,0,0,0,1,12,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5767,9,612,108,819,4454,29,18,17,365,6,403,0,0,0,14,0,294,318,12,0,0,3,380,1,28,2,155,0,27,3,0,1,65,2,0,11,0,0,0,2,0,7,3,0,0,236,234,0,235,0,0,1,1,0,3,0,28,11,0
5776,68,350,600,0,0,96,0,152,28,4,4,0,8,0,20,0,4,4,28,30,0,0,0,0,69,4,15,0,0,0,0,0,0,112,0,0,0,0,52,32,0,0,8,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,8
5777,17,87,151,0,0,24,0,40,5,1,1,0,2,0,5,0,1,1,7,10,0,0,0,0,19,1,4,0,0,0,0,0,0,47,0,0,0,0,13,8,0,0,3,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,2
5778,10621,7930,8923,10714,0,12895,13247,10990,6287,5658,169,391,2529,259,1471,1627,751,222,1092,180,1292,754,556,367,1411,8633,284,3941,447,8577,4,33,128,1334,25,160,7,0,345,234,109,1380,1357,5,0,1227,979,626,932,32,0,52,122,1612,380,0,690,0,424
5780,2607,680,568,424,0,1000,144,872,205,418,7,5,599,2,182,397,176,82,67,15,61,147,88,129,89,592,33,371,41,573,1,2,47,239,1,16,1,1,19,14,32,24,123,0,0,23,17,28,10,12,0,38,11,0,15,0,6,0,15
5781,2,12,19,0,0,2,0,2,0,1,0,0,0,0,11,0,1,0,1,0,0,2,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
5806,17,90,150,0,0,24,0,38,6,1,1,0,2,0,5,0,1,1,7,10,0,0,0,0,18,1,4,0,0,0,0,0,0,34,0,0,0,1,13,9,0,0,2,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,2
5807,0,140,280,0,0,0,0,0,24,16,0,0,28,0,20,28,60,4,0,0,0,24,0,0,28,0,4,0,0,0,0,0,0,0,4,0,8,0,0,12,0,4,0,112,0,60,60,0,56,0,0,0,0,0,0,0,0,0,0
5809,30,57,171,13,0,48,0,22,52,9,0,0,0,0,46,9,20,1,7,0,0,4,0,5,22,0,16,9,57,0,0,3,0,0,8,11,0,0,0,0,0,0,0,0,0,5,5,4,2,0,0,0,0,0,4,0,12,0,0
5816,9002,972,277,1066,0,1994,22,1452,427,30,344,0,0,0,51,0,245,269,114,0,0,378,40,450,81,36,36,53,54,35,4,4,152,4,4,64,0,0,0,10,0,14,20,0,0,48,36,56,44,0,0,0,2,0,16,0,1,0,8
5821,13518,1320,522,1026,0,3048,166,2148,566,54,0,0,0,0,138,24,348,373,192,0,0,564,12,672,130,16,54,6,186,28,18,6,228,198,0,24,0,0,0,6,0,34,18,0,0,84,60,84,54,0,0,18,6,0,24,0,24,0,12
5823,35,64,162,14,0,70,0,27,117,12,0,0,9,0,25,10,19,18,11,0,0,16,0,17,29,0,28,13,58,0,0,5,0,0,0,0,0,1,0,0,0,5,1,0,0,7,7,4,2,0,0,0,0,0,3,0,42,0,0
5824,40,117,416,24,0,59,35,28,156,34,0,0,7,2,260,17,38,12,28,0,0,4,0,22,44,0,42,148,57,1,20,4,4,0,19,20,0,1,0,0,0,7,0,0,0,11,11,5,6,0,0,0,0,0,5,0,14,0,0
5833,0,6,15,0,0,0,0,0,2,5,0,0,3,0,2,4,0,0,5,0,0,4,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5850,380,382,1741,320,0,254,338,384,163,18,0,0,0,0,134,0,134,72,48,12,334,38,1270,292,68,70,40,22,0,48,20,6,18,1650,2,32,0,2,0,2,0,0,210,0,0,68,64,8,56,182,4,0,0,0,10,0,252,178,8
5851,9070,982,347,728,0,2123,753,1502,521,42,4,0,0,0,44,0,240,284,150,0,44,376,20,448,135,59,36,60,128,67,4,4,152,132,4,20,0,0,0,12,0,32,20,0,0,64,40,56,44,0,0,8,4,0,16,0,0,0,8
5852,9026,1104,368,1060,0,2014,0,1456,581,22,170,0,0,0,180,0,340,397,100,0,0,388,80,494,128,12,44,154,0,12,4,2,156,2,4,186,0,2,0,20,0,4,18,0,0,56,40,56,42,0,0,0,0,0,8,0,12,0,12
5856,46,173,264,0,0,19,0,23,30,34,0,8,0,0,66,17,6,12,34,0,0,12,0,2,16,0,12,12,0,0,0,4,2,4,2,30,0,2,20,10,0,0,4,0,48,2,2,0,2,0,0,0,0,0,10,0,10,0,0
5861,15,49,54,0,0,29,48,18,18,4,10,0,0,1,27,0,3,3,9,0,0,13,0,0,22,16,2,0,28,17,0,0,1,0,0,0,0,0,0,8,0,5,0,0,0,6,2,0,4,0,0,4,1,0,0,0,4,0,0
5866,18,474,519,174,0,105,442,24,150,1125,12,0,381,42,72,381,24,75,33,0,4,96,78,42,93,120,6,99,12,96,0,0,3,48,6,6,0,3,0,3,0,309,0,0,0,12,6,27,6,0,0,0,3,0,0,0,0,0,0
5880,66,125,257,235,0,86,161,47,24,112,3,0,0,535,39,0,21,11,72,0,55,1,17,1,35,46,17,4,27,39,0,0,1,16,1,1,0,0,0,1,0,89,3,0,0,15,12,0,5,0,0,0,3,0,0,0,6,0,4
5884,0,5,4,2,0,0,0,0,0,1,0,0,0,0,3,0,2,0,1,0,0,2,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5890,0,35,106,0,0,0,0,0,0,23,0,1,25,0,10,21,2,0,10,0,0,5,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,1,0,0,0,0,0,2,0,0,0,0
5891,0,5,4,2,0,0,0,0,0,1,0,0,0,0,3,0,2,0,1,0,0,2,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5895,167,679,509,27,153,103,18,64,184,332,5,1,748,0,87,386,39,84,59,0,0,75,16,27,108,2,34,12,21,0,0,2,0,0,1,0,0,0,37,11,0,169,2,0,0,21,17,3,16,0,0,0,1,0,5,0,60,0,0
5898,2253,229,69,193,0,508,39,355,117,9,7,0,0,0,19,0,66,87,32,0,0,94,10,112,24,4,9,16,27,10,1,1,38,1,1,6,0,0,0,1,0,8,5,0,0,14,10,14,9,0,0,3,3,0,4,0,1,0,2
5903,8,636,412,12,28,32,100,32,116,248,16,0,436,0,80,320,48,66,208,0,8,40,0,0,100,20,4,20,16,16,24,4,28,192,0,0,0,0,12,20,292,692,0,0,0,44,28,0,36,0,0,4,4,0,0,0,0,0,0
5936,0,0,4,0,0,0,0,0,6,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5944,2264,298,264,285,0,546,112,376,126,11,44,0,0,0,57,0,103,63,37,0,0,95,21,113,50,9,9,50,62,13,1,1,38,33,1,13,0,0,0,4,0,13,5,0,0,21,15,14,13,0,0,2,2,0,4,0,3,0,2
5951,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5981,4510,454,164,734,0,1026,96,719,242,18,8,0,0,0,48,0,146,199,64,0,0,188,16,224,53,14,18,50,58,14,2,2,76,54,2,10,0,0,0,2,0,14,12,0,0,30,22,28,20,0,0,2,2,0,8,0,2,0,4
6005,33,96,197,0,0,34,0,43,13,6,0,1,0,0,15,0,1,10,8,0,0,4,0,0,34,1,4,2,2,1,0,1,0,28,0,0,0,0,30,8,0,0,19,0,0,0,0,0,2,0,0,0,0,0,4,0,13,0,0
6007,12,80,102,0,0,29,19,13,60,13,0,0,0,1,14,0,10,31,18,0,0,1,0,0,28,10,2,1,27,7,0,0,7,0,0,0,0,0,0,2,39,7,0,0,0,9,7,0,10,0,1,1,1,0,0,0,0,0,0
6008,119,36,177,10,0,87,0,54,72,2,0,0,2,0,59,3,20,19,2,0,0,15,0,16,23,0,20,4,19,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,6,6,2,3,0,0,0,1,0,1,0,52,0,0
6009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6010,115,132,1354,70,0,110,42,118,108,15,1,0,2,1,15,0,12,52,26,0,0,4,84,6,227,9,2,12,4,9,0,3,1,50,0,16,5,15,6,90,35,0,11,0,0,10,8,0,5,0,0,0,0,1099,2,0,24,1,4
6011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6012,4,43,74,0,0,5,0,4,0,1,0,0,0,0,9,0,16,0,1,0,0,1,0,0,10,0,1,0,0,0,0,0,0,0,1,0,2,0,0,4,0,1,2,0,2,15,15,0,14,0,0,0,0,0,0,0,0,0,0
6020,0,22,56,0,0,2,0,2,20,4,0,0,0,0,34,0,6,4,4,0,0,2,0,0,8,2,24,12,0,0,0,0,0,0,0,0,0,0,0,2,73,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,22,0,0
6022,7,49,38,2,0,28,18,14,85,17,0,0,0,19,5,0,3,18,27,0,0,2,0,0,19,13,2,0,31,11,0,0,1,22,0,0,0,0,0,0,0,5,3,0,0,4,2,0,2,0,0,1,1,0,0,0,2,0,0
6028,0,3,8,2,0,0,0,0,5,0,0,0,0,0,4,0,1,1,0,0,0,2,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
6030,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6034,1,3,9,2,0,1,0,3,3,0,0,0,0,0,5,0,1,0,0,0,0,3,1,0,2,0,2,4,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
