file_id,apiapi_1,apiapi_2,apiapi_3,apiapi_4,apiapi_5,apiapi_6,apiapi_7,apiapi_8,apiapi_9,apiapi_10,apiapi_11,apiapi_12,apiapi_13,apiapi_14,apiapi_15,apiapi_16,apiapi_17,apiapi_18,apiapi_19,apiapi_20,apiapi_21,apiapi_22,apiapi_23,apiapi_24,apiapi_25,apiapi_26,apiapi_27,apiapi_28,apiapi_29,apiapi_30,apiapi_31,apiapi_32,apiapi_33,apiapi_34,apiapi_35,apiapi_36,apiapi_37,apiapi_38,apiapi_39,apiapi_40,apiapi_41,apiapi_42,apiapi_43,apiapi_44,apiapi_45,apiapi_46,apiapi_47,apiapi_48,apiapi_49,apiapi_50,apiapi_51,apiapi_52,apiapi_53,apiapi_54,apiapi_55,apiapi_56,apiapi_57,apiapi_58,apiapi_59,apiapi_60,apiapi_61,apiapi_62,apiapi_63,apiapi_64,apiapi_65,apiapi_66,apiapi_67,apiapi_68,apiapi_69,apiapi_70,apiapi_71,apiapi_72,apiapi_73,apiapi_74,apiapi_75,apiapi_76,apiapi_77,apiapi_78,apiapi_79,apiapi_80,apiapi_81,apiapi_82,apiapi_83,apiapi_84,apiapi_85,apiapi_86,apiapi_87,apiapi_88,apiapi_89,apiapi_90,apiapi_91,apiapi_92,apiapi_93
20324,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20339,49,22,38,25,48,6,0,44,9,0,9,0,10,14,19,9,5,0,11,23,0,0,0,0,16,11,0,8,0,0,11,5,11,0,0,0,2,0,5,0,53,0,0,1,7,4,1,1,2,5,0,3,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0
20342,138,19,54,25,235,9,158,121,38,0,4,0,16,28,337,26,38,0,4,54,2,0,0,0,53,9,3,22,0,0,0,13,5,0,0,7,11,1,13,23,88,80,0,0,10,5,1,2,2,17,0,3,18,3,0,5,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,4,0,0,0,3,2,0,0,0,0,0,0,0,0,0
20351,77,65,71,80,148,47,8,30,10,0,6,6,0,16,19,23,24,51,7,132,2,2,1,0,1,0,6,0,0,1,8,10,0,0,22,8,6,0,8,8,3,0,0,12,1,0,0,8,4,5,0,0,0,18,0,2,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20358,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20361,3,0,0,0,3,2,0,0,1,0,0,0,0,2,3,0,1,1,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20364,28,6,31,17,21,10,11,16,3,0,0,0,0,5,3,11,7,0,0,6,14,0,0,0,0,0,15,1,0,0,9,6,21,0,2,9,3,3,4,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20367,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20376,223,50,148,76,276,319,6,211,26,0,1,139,0,115,121,110,33,0,11,101,7,8,0,3,119,13,6,47,0,0,1,27,49,0,12,0,21,10,21,33,159,0,0,11,13,6,4,13,2,15,436,3,31,4,0,14,47,3,4,1,0,10,0,0,0,1,0,0,0,0,5,2,0,2,2,0,4,4,5,2,0,0,6,0,0,0,0,0,5,0,0,0,0
20386,3,0,0,0,3,2,0,0,1,0,0,0,0,1,3,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20394,63,16,27,20,55,4,0,54,16,0,9,0,10,16,24,8,19,0,9,21,0,0,0,0,10,12,0,8,0,0,10,8,34,0,0,0,2,1,8,0,41,0,0,0,13,5,2,2,2,4,0,4,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,1
20396,476,0,0,0,13,0,0,6,479,0,0,0,0,1,14,1,472,0,1,1,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20400,5,0,0,0,2,1,0,5,0,0,0,1,0,2,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20401,26,4,5,4,18,0,0,0,1,0,0,0,0,16,8,0,1,0,2,14,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,14,1,15,0,2,0,0,1,1,0,10,0,0,0,0,0,1,4,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
20405,353,20,106,41,170,2400,65,42,8,0,0,2173,0,338,110,8,24,691,2,37,13,0,0,0,12,11,18,7,0,0,2,12,101,4,0,2,8,21,4,22,0,240,0,0,18,0,0,12,0,0,0,0,2,7,0,1,226,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0
20414,2,0,0,0,11,0,1,6,0,0,0,0,0,1,2,0,0,0,0,10,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20416,3333,2961,2651,2244,1319,1089,2894,233,1563,0,2257,417,1541,646,312,97,314,400,609,294,1701,297,861,11,202,314,1676,1266,0,307,297,444,146,37,382,47,367,181,164,25,7,410,106,267,12,306,80,244,29,80,3,9,4,34,0,9,110,18,0,66,0,310,30,0,6,27,14,111,0,0,9,103,0,237,45,29,52,219,113,0,32,0,8,18,0,0,0,0,18,120,0,22,13
20422,1241,1931,1753,1572,1061,532,2620,134,798,0,611,114,448,238,178,23,151,151,279,195,381,120,126,25,296,161,376,6,0,12,90,115,111,47,202,36,75,170,48,73,14,175,44,128,157,87,342,220,59,14,2,3,0,27,1,16,24,51,0,46,0,73,10,0,0,89,0,8,0,0,2,54,1,9,17,3,5,211,18,0,24,0,8,0,18,0,0,0,16,0,0,0,4
20429,385,14,3,11,9,0,0,9,4,0,0,0,0,1,14,1,5,0,121,0,0,127,0,0,3,0,0,5,0,0,2,2,0,0,8,1,0,0,1,6,1,0,0,8,2,0,1,0,0,0,0,1,0,1,5,6,0,359,1,0,0,2,0,39,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0
20430,874,8,8,15,5,176,62,158,0,0,0,113,0,194,0,144,0,230,0,3,86,0,0,0,0,702,0,64,0,0,1,65,0,0,0,0,64,1,65,668,0,0,0,2,0,0,62,0,0,2,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,43,86,0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0
20432,558,35,143,77,594,636,74,387,97,2028,0,312,0,166,154,179,55,254,60,110,18,0,0,0,50,24,21,0,0,0,80,86,114,4,102,0,80,25,77,12,0,83,0,30,146,0,44,4,125,72,0,7,6,7,0,3,53,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,43,4,0,0,0,26,0,0,0,7,0,0,0,0,0,3,35,0,0,0
20444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20445,85,17,32,19,68,4,0,32,39,0,0,0,9,17,41,6,46,0,4,18,0,0,0,0,10,4,0,14,0,0,0,9,5,0,0,0,2,19,9,10,46,0,0,0,7,5,7,2,2,4,0,4,2,0,0,2,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,2
20454,123,4,37,16,22,1,43,20,7,0,0,1,0,2,14,3,12,0,0,9,59,0,6,0,2,0,57,0,0,17,100,3,20,0,1,1,2,3,1,4,0,2,0,5,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,14,0,12,1
20470,2,0,0,0,6,2,0,0,0,0,0,0,0,1,3,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20480,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20482,849,63,68,65,86,2,0,17,743,0,0,18,0,27,21,4,745,0,20,49,4,1,0,0,12,0,1,15,0,0,3,1,0,0,4,0,0,0,1,7,1,0,0,4,0,9,0,0,15,0,18,0,1,20,12,13,0,0,5,0,0,12,0,23,8,6,9,0,0,0,24,0,0,1,0,6,6,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
20490,3,3,5,3,3,0,0,0,1,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20491,129,26,92,24,185,17,0,56,48,0,10,0,19,33,92,9,42,0,4,44,0,0,0,0,43,26,0,109,0,0,0,9,5,0,0,0,2,22,9,24,155,0,0,0,19,4,10,2,2,10,11,3,29,0,0,4,0,0,0,0,0,10,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4
20505,27,3,26,10,12,0,25,8,2,0,0,0,0,2,9,1,5,0,0,5,30,0,4,0,2,0,31,0,0,85,10,3,20,67,0,0,2,3,1,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,18,0
20506,3,0,0,0,3,2,0,0,1,0,0,0,0,1,3,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20507,3,2,4,3,5,2,1,1,0,0,0,0,0,1,4,0,0,1,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20514,2,0,0,0,12,0,0,3,1,0,0,0,0,0,13,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20515,96,20,40,22,98,8,0,33,36,0,3,0,13,18,60,3,37,0,4,27,0,0,0,0,20,14,0,25,0,0,0,7,5,0,0,0,2,3,7,16,60,0,0,0,7,4,1,2,2,6,2,3,15,0,0,3,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,4,0,0,0,3,2,0,0,0,0,0,0,0,0,1
20517,85,20,39,22,99,11,0,34,30,0,3,0,13,19,60,4,25,0,4,31,0,0,0,0,27,14,0,25,0,0,0,7,5,0,0,0,2,3,7,16,61,0,0,0,7,4,1,1,2,6,5,3,15,0,0,3,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,1
20520,3,0,0,0,3,2,0,0,1,0,0,0,0,1,3,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20535,3,0,0,0,3,2,0,0,1,0,0,0,0,1,3,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20537,4,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20546,3,0,0,0,21,0,0,4,1,0,0,0,0,2,20,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20549,6,0,0,1,9,0,0,2,1,0,0,0,0,2,4,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20555,4,0,0,0,1,0,0,0,1,0,0,1,0,2,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20562,139,8,32,14,168,709,18,79,27,1109,0,350,0,41,42,46,15,69,19,31,2,0,0,0,13,7,3,0,0,0,26,21,27,1,1,0,20,8,19,4,0,21,0,8,44,0,13,1,0,18,0,2,2,2,0,1,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,8,0,0,0,2,0,0,0,0,0,1,11,0,0,0
20563,453,4,25,15,372,1,446,22,3,0,0,2,0,9,34,11,6,1,0,27,199,0,4,0,2,0,193,2,0,38,402,5,20,0,3,0,2,3,3,5,0,0,0,8,23,0,4,1,0,1,0,2,0,2,5,1,0,12,2,0,1114,0,0,0,4,0,1,0,0,0,2,0,0,3,1,7,0,0,3,3,0,0,0,0,0,0,0,0,0,177,0,115,1
20564,25,109,150,125,69,3,0,21,1,0,0,0,0,0,7,3,3,1,10,42,0,0,0,0,12,0,0,9,0,0,0,10,12,1,0,4,3,1,5,3,1,0,2,5,1,3,0,3,3,2,0,0,0,1,0,0,1,0,1,0,0,1,3,0,1,0,0,0,0,0,0,3,0,3,0,0,0,3,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1
20577,25,8,38,18,43,2,130,17,4,0,0,2,0,4,15,5,5,5,0,25,23,0,40,0,4,0,23,5,0,134,0,3,20,0,1,0,2,21,1,9,1,11,0,0,0,1,0,2,0,0,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
20578,4,0,0,0,3,2,0,0,1,0,0,0,0,1,3,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20589,6,1,1,1,1,0,0,1,1,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20599,418,83,88,79,23,7,0,51,2,0,1,23,1,14,7,24,2,0,122,13,7,0,0,0,0,496,0,269,0,0,264,2,1,0,0,3,1,0,2,186,1,0,0,0,0,1,304,1,0,0,11,0,1,1,0,5,2,0,0,0,0,2,0,0,3,3,0,0,0,0,1,1,0,0,0,7,7,0,1,0,0,0,1,0,0,0,0,0,0,0,137,0,0
20606,0,1,1,1,5,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20608,30,23,34,39,50,1,1,17,0,0,1,0,0,1,18,3,6,0,2,24,0,5,0,2,4,0,0,1,0,1,0,0,2,0,10,0,0,0,0,2,1,0,0,7,0,0,0,1,0,1,0,0,0,6,0,1,0,13,0,0,0,4,0,0,1,10,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,1
20622,226,195,324,359,61,47,0,44,8,0,0,3,0,74,29,38,22,8,67,28,2,0,0,0,9,48,2,31,0,0,38,12,0,0,1,38,13,1,10,19,0,0,7,4,1,14,3,16,0,1,1,1,1,5,0,0,0,0,0,4,0,4,2,0,2,10,3,0,0,0,0,2,0,5,0,0,0,18,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
20625,3,0,4,0,6,2,0,1,0,0,0,0,0,1,5,0,0,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20633,10,2,2,2,44,2,0,7,1,0,0,0,0,2,40,1,1,1,5,4,0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,2,3,7,0,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20646,137,42,12,13,766,0,6,25,18,0,0,54,0,58,14,2,24,50,32,45,4,400,0,0,11,0,4,9,0,1,4,4,0,0,3,4,0,0,4,18,3,0,0,7,2,0,0,0,0,0,0,3,0,0,0,18,0,0,3,0,0,13,4,50,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,1,0,0,0
20647,0,0,0,0,3,0,0,7,0,0,0,0,0,0,6,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20652,193,50,88,71,187,214,53,16,16,0,0,4,0,18,36,7,24,18,11,40,42,0,41,12,18,1,34,10,0,28,1,26,20,0,1,0,16,22,15,1,2,19,2,4,6,123,7,5,0,6,0,3,1,1,0,0,2,2,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,4,2,7,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20653,643,147,140,127,335,1,458,74,12,0,3,1,0,177,11,23,32,0,1,95,24,0,185,2,7,0,31,2,0,149,97,8,26,3,45,1,2,5,5,9,1,0,0,9,15,1,2,3,41,0,0,3,0,11,0,11,0,13,1,1,1068,8,0,1,4,8,1,0,0,0,3,4,0,4,1,0,0,0,4,0,0,0,1,0,0,1,1,1,5,1,0,13,1
20654,20,2,7,7,270,4,119,34,4,0,0,1,0,5,8,11,6,2,1,64,4,0,0,0,2,0,6,0,0,1,2,2,4,0,34,2,0,2,2,1,0,0,0,8,97,0,0,0,41,1,0,1,0,1,0,0,0,0,0,1,646,0,0,37,1,1,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
20655,3,0,0,0,3,2,0,0,1,0,0,0,0,2,3,0,1,1,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20658,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20668,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20692,33,0,0,0,11,0,0,1,7,0,7,0,7,16,8,0,3,0,7,5,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,14,1,15,0,2,0,0,0,0,0,10,0,0,0,0,0,1,6,2,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,1,0,0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
20693,396,381,624,424,269,25,495,98,126,0,119,1,117,24,19,33,26,0,41,68,96,253,507,0,34,2,41,27,0,154,8,41,40,668,16,4,30,43,18,15,4,0,8,8,3,33,1,21,14,7,0,0,1,36,0,2,0,0,1,0,0,33,0,0,13,29,3,0,0,2,5,32,0,9,0,55,55,28,26,0,13,0,5,1,0,0,0,0,1,0,0,0,1
20694,241,161,382,459,1044,0,12,70,18,0,0,2,0,20,29,24,24,0,6,130,8,0,0,21,4,0,8,48,0,2,4,18,24,0,363,0,9,0,18,14,1,0,0,128,32,0,6,4,14,6,0,6,0,45,0,4,0,12,6,0,2007,11,6,0,13,5,2,20,0,0,6,0,0,10,16,0,0,4,34,0,0,0,4,0,4,0,0,0,25,2,0,0,2
20695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20696,874,8,8,15,5,175,62,160,0,0,0,113,0,193,0,145,0,229,0,3,86,0,0,0,0,702,0,64,0,0,1,65,0,0,0,0,64,1,65,668,0,0,0,2,0,0,62,0,0,2,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,43,86,0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0
20709,9,6,9,19,21,0,6,7,3,0,0,0,0,4,14,2,3,0,1,6,6,0,0,0,1,0,4,1,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20714,2,0,0,0,6,2,0,0,0,0,0,0,0,1,3,0,0,1,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20720,2074,31,111,62,331,3848,66,1527,19,9596,0,2480,0,1065,44,1581,37,1116,4,104,13,0,0,0,568,5,16,0,0,0,301,881,101,4,5,248,859,29,872,32,0,503,0,8,94,0,300,4,0,869,0,3,0,6,0,2,474,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,13,0,0,0,7,0,0,0,0,0,2,34,0,0,0
20727,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
