file_id,apiapi_1,apiapi_2,apiapi_3,apiapi_4,apiapi_5,apiapi_6,apiapi_7,apiapi_8,apiapi_9,apiapi_10,apiapi_11,apiapi_12,apiapi_13,apiapi_14,apiapi_15,apiapi_16,apiapi_17,apiapi_18,apiapi_19,apiapi_20,apiapi_21,apiapi_22,apiapi_23,apiapi_24,apiapi_25,apiapi_26,apiapi_27,apiapi_28,apiapi_29,apiapi_30,apiapi_31,apiapi_32,apiapi_33,apiapi_34,apiapi_35,apiapi_36,apiapi_37,apiapi_38,apiapi_39,apiapi_40,apiapi_41,apiapi_42,apiapi_43,apiapi_44,apiapi_45,apiapi_46,apiapi_47,apiapi_48,apiapi_49,apiapi_50,apiapi_51,apiapi_52,apiapi_53,apiapi_54,apiapi_55,apiapi_56,apiapi_57,apiapi_58
26025,3,0,0,1,6,0,0,5,1,0,0,0,0,2,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0
26034,10,0,0,0,3,0,0,1,1,0,0,1,0,1,5,2,1,0,0,0,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
26068,3,1,5,3,8,2,1,0,1,0,2,0,1,2,7,0,0,1,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
26125,22,18,45,28,45,19,43,14,3,0,0,18,0,6,10,3,6,1,0,25,22,0,21,0,3,0,24,1,0,84,0,0,0,0,0,4,1,2,2,0,3,3,0,0,0,72,0,5,2,3,0,2,0,0,2,21,0,0
26126,875,0,0,1,1,178,65,162,1,0,0,113,0,201,0,148,1,233,0,1,92,0,0,0,0,702,0,66,0,0,0,0,0,0,673,0,0,0,0,0,1,0,0,0,0,0,0,68,0,0,0,67,0,0,68,0,1,0
26132,20,12,39,24,60,60,11,26,3,0,1,1,0,6,31,4,8,58,1,16,3,0,0,0,0,0,3,1,0,0,0,0,0,1,0,3,1,0,0,0,0,2,0,0,0,1,0,6,1,0,0,2,0,0,2,21,0,0
26140,68,0,1,1,85,0,0,16,1,0,0,0,0,1,85,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0
26145,29,0,0,0,7,0,0,3,4,0,7,0,7,16,4,1,0,0,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,1,0,0,0,0,0,16,0,0,1,14,0,0,16,0,0,0
26146,4322,6332,2658,2119,606,1357,518,428,1113,0,794,274,560,446,108,222,256,30,619,130,8,3087,538,10,96,512,8,93,0,87,4,157,7,4,200,55,58,0,593,0,27,93,119,0,0,808,78,144,4,0,666,122,0,0,74,0,14,0
26147,29,0,0,0,12,0,0,0,5,0,7,0,7,16,6,0,1,0,6,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,1,0,0,1,0,0,0,0,2,15,0,0,0,14,0,0,15,0,0,0
26154,265,42,37,32,173,25,1228,53,63,0,170,1019,115,37,113,4,14,1719,55,15,51,694,989,0,2,16,4,23,0,153,0,1,1,0,0,55,12,4,27,0,2,2,23,0,0,1140,0,29,3,16,26,11,0,0,21,8,0,0
26214,32,57,75,56,86,3,0,38,2,0,2,0,3,16,54,9,1,0,12,26,0,0,0,0,26,16,0,5,0,0,0,0,1,0,0,0,0,0,2,0,2,0,2,0,0,0,0,6,1,0,2,3,0,0,6,8,0,10
26216,529,1434,1156,838,179,435,71,264,22,0,0,0,7,158,60,206,87,15,226,41,10,0,0,0,24,256,17,4,0,0,2,95,1,0,12,94,3,0,0,0,6,18,35,0,0,11,0,35,4,0,9,26,0,0,24,91,0,1
26219,747,2668,1697,1232,216,536,96,433,29,0,0,0,11,208,72,266,116,16,284,49,24,0,0,0,48,368,30,0,0,0,4,147,2,0,48,102,4,0,0,0,11,22,54,0,0,12,0,43,3,0,13,33,0,0,34,96,0,1
26221,8,0,1,2,29,0,0,3,1,0,0,0,0,1,29,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0
26235,79,150,152,72,290,11,20,84,12,0,0,0,2,29,112,14,20,0,6,61,19,62,0,545,25,2,16,12,0,0,0,1,3,0,13,1,3,0,5,0,3,26,3,0,0,1,0,14,2,0,8,6,0,0,11,38,0,10
26239,3,0,0,0,3,2,0,0,1,0,0,0,0,2,3,0,1,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
26240,122,68,67,25,310,11,22,91,65,0,3,0,93,34,110,15,22,0,6,62,20,38,0,545,41,2,17,20,0,0,0,1,3,0,13,1,3,0,5,0,2,22,3,0,0,1,0,20,2,0,8,7,0,0,16,20,0,10
26242,11,0,0,0,0,0,0,4,4,0,0,0,0,2,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
26265,28,10,35,19,10,8,3,14,6,0,1,0,0,2,6,3,11,8,1,6,1,0,0,0,1,2,2,4,0,0,0,0,1,0,3,1,1,0,1,0,1,2,0,0,0,0,2,5,1,0,2,4,0,0,1,20,0,0
26266,137,118,221,202,77,41,46,39,411,0,141,0,139,7,14,6,31,39,12,31,608,0,68,0,0,0,611,0,1,53,0,1,0,0,0,23,0,0,2,0,24,18,0,7,0,2,0,12,8,0,6,3,0,0,8,1,0,2
26276,135,20,22,36,454,0,0,72,5,0,0,2,0,36,40,23,5,0,27,63,0,0,0,0,5,0,0,2,0,0,0,0,5,0,8,5,20,0,0,0,9,0,0,0,0,0,16,7,0,0,2,0,48,0,7,0,5,30
26277,1693,104,97,117,254,9,0,93,17,0,4,57,0,241,34,41,80,262,112,57,0,0,0,15,35,1974,0,18,0,0,0,186,0,0,1353,89,22,2,8,0,20,0,0,0,0,0,9,182,0,26,12,174,0,0,182,4,34,6
26278,542,867,1087,961,1458,89,1448,175,148,0,22,47,0,51,86,45,120,132,31,238,372,0,83,25,34,9,369,137,0,804,1,19,4,2,31,227,31,23,19,0,163,179,43,10,0,5,4,69,16,51,56,36,1006,0,40,107,11,65
26301,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26302,1,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26322,88,23,43,27,95,6,10,76,21,0,12,0,11,34,41,12,17,0,16,37,0,0,0,0,31,12,1,13,0,0,0,16,3,0,0,0,0,0,3,0,1,2,5,0,0,0,0,19,0,0,4,14,0,0,19,9,0,8
26347,2,0,0,0,1,0,0,3,1,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
26355,12,0,0,2,32,0,0,13,5,0,14,0,9,11,22,5,1,0,17,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,1,0
26358,26,2,2,2,3,0,0,1,10,0,0,0,0,2,4,0,19,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
26365,2209,2340,2706,2158,4383,1045,2271,1057,1095,0,583,250,414,422,466,361,189,266,690,400,65,4377,287,0,144,228,52,198,12,63,3,137,11,12,83,184,70,0,43,0,93,151,161,0,0,233,16,117,6,0,95,100,0,0,57,237,0,10
26373,86,20,29,22,98,10,0,31,39,0,12,0,20,16,55,4,39,0,4,23,0,0,0,0,14,11,0,21,0,0,7,0,3,5,13,0,0,0,3,0,0,3,4,0,0,0,2,7,0,0,5,2,0,0,7,5,0,4
26378,546,389,616,481,231,32,946,153,23,0,4,0,0,188,37,53,54,4,66,96,119,4,139,15,51,196,31,14,0,34,4,41,1,0,210,48,21,1,6,0,67,65,0,0,0,28,0,115,6,38,25,87,0,0,109,81,27,0
26379,2,0,0,0,4,2,0,2,0,0,0,0,0,1,3,1,0,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
26388,273,1210,812,576,116,12,14,97,13,0,0,0,0,168,29,25,49,4,37,71,72,0,0,0,36,76,19,6,0,0,4,17,0,3,13,0,5,0,0,0,8,13,23,0,0,0,0,78,0,0,8,74,0,0,75,0,0,1
26424,5,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,1,0,0,0
26453,81,20,29,22,88,8,0,39,36,0,3,0,13,16,50,10,37,0,4,24,0,0,0,0,14,11,0,22,0,0,5,0,3,5,13,0,0,0,3,0,0,3,4,0,0,0,1,7,0,0,5,2,0,0,7,5,0,4
26466,459,546,798,550,511,33,242,112,197,0,276,0,273,21,33,39,49,0,37,116,6,53,37,0,108,3,6,48,0,32,0,10,0,1,30,0,53,0,2,0,13,83,47,0,0,10,26,57,0,0,48,49,0,0,23,66,2,4
26467,442,423,555,431,377,25,456,110,129,0,84,0,83,26,27,37,36,0,43,83,57,253,578,0,33,3,2,33,0,130,0,9,0,2,24,0,43,0,1,0,9,33,48,0,0,673,22,47,0,0,54,49,0,0,21,24,1,2
26485,8,2,4,2,0,0,0,1,5,0,0,0,0,0,1,0,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
26488,29,0,0,0,12,0,0,0,5,0,7,0,7,16,6,0,1,0,6,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,1,0,0,1,0,0,0,0,2,15,0,0,0,14,0,0,15,0,0,0
26493,1133,2268,988,828,211,319,1062,164,1317,0,291,4,203,191,38,65,537,267,251,39,34,60,252,0,84,200,29,10,6,51,3,56,2,1,37,47,10,0,0,0,33,10,54,0,0,53,3,35,2,0,5,23,0,0,29,58,0,10
26531,5,0,2,0,12,0,1,6,2,0,0,0,0,1,13,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
26532,3,0,0,0,3,2,0,0,1,0,0,0,0,2,3,0,1,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
26541,26,4,5,4,13,0,0,0,1,0,0,0,0,16,8,0,1,0,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,1,1,0,0,0,0,2,15,0,0,0,14,0,0,15,0,0,0
26542,26,4,5,4,18,0,0,0,1,0,0,0,0,16,8,0,1,0,2,14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,1,1,0,0,0,0,2,15,0,0,0,14,0,0,15,0,0,1
26550,9,0,2,1,8,0,0,0,1,0,0,0,0,1,6,0,1,0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
26559,29,0,0,0,12,0,0,0,5,0,7,0,7,16,6,0,1,0,6,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,1,0,0,1,0,0,0,0,2,15,0,0,0,14,0,0,15,0,0,0
26560,528,1459,1165,901,444,113,12,287,50,0,0,6,0,139,58,112,129,3,239,153,4,0,0,0,48,188,4,15,0,4,3,113,3,14,15,3,16,0,0,18,27,2,36,0,0,0,0,38,0,0,7,21,0,0,24,0,9,1
26561,30,0,0,0,6,0,0,1,5,0,7,0,7,17,4,0,1,0,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,1,0,0,0,0,2,16,0,0,0,14,0,0,16,0,0,0
26573,220,30,70,32,252,17,9,100,70,0,23,0,104,29,121,17,30,0,7,82,6,1,31,1,81,30,3,53,0,28,0,0,3,38,28,2,6,0,5,0,0,6,4,0,0,0,0,13,1,0,11,4,0,0,10,8,0,15
26587,15,3,23,9,17,1,3,7,0,0,0,0,0,5,12,1,2,1,1,6,17,0,0,0,5,0,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,6,1,0,0,2,0,0,4,20,0,0
26599,3,0,0,0,11,0,0,0,1,0,0,3,0,1,2,0,1,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
26615,199,9,98,75,154,0,139,183,16,0,0,0,0,77,30,25,19,0,0,55,27,0,0,0,3,0,33,4,0,0,0,72,2,3,1,12,16,0,1,0,6,22,0,0,2,0,6,59,2,0,6,52,0,0,55,45,0,1
26624,74,55,88,56,237,13,47,87,12,0,1,0,28,37,114,22,9,10,6,57,9,0,7,5,95,2,11,23,0,9,0,4,1,0,17,0,1,0,3,0,1,4,3,0,0,1,0,20,2,1,3,11,0,0,18,9,0,11
26626,3,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
26632,256,47,139,82,232,533,9,149,26,0,1,256,0,146,120,27,31,0,4,77,4,7,0,0,96,14,4,43,0,0,786,0,2,30,30,20,2,0,12,0,23,8,6,12,0,0,0,19,2,0,11,11,0,0,12,51,1,14
26633,3,0,0,0,3,2,0,0,1,0,0,0,0,1,3,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
26645,2,0,0,0,6,2,0,3,0,0,0,0,0,1,5,0,0,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
26655,6,2,3,4,1,0,0,1,1,0,0,0,0,0,3,0,1,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1
26656,13,6,7,8,15,0,0,18,7,0,0,0,0,3,5,4,7,0,3,12,0,0,0,0,3,0,0,2,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,5,2,0,0,2,0,0,0,2,0,1,0
26659,34,99,92,71,88,11,0,53,2,0,2,0,3,18,61,26,1,0,12,26,0,0,0,0,25,17,0,4,0,0,0,0,1,0,0,0,0,0,2,0,2,0,2,0,0,0,0,6,1,0,2,3,0,0,6,17,0,20
26684,81,20,28,22,83,8,0,30,36,0,3,0,13,16,50,4,37,0,4,23,0,0,0,0,14,11,0,21,0,0,5,0,3,5,13,0,0,0,3,0,0,3,4,0,0,0,1,7,0,0,5,2,0,0,7,5,0,4
26687,81,20,28,22,77,8,0,33,36,0,3,0,13,16,44,6,37,0,4,23,0,0,0,0,14,11,0,22,0,0,5,0,3,5,13,0,0,0,3,0,0,4,4,0,0,0,1,7,0,0,5,2,0,0,7,5,0,4
26688,127,56,79,99,117,0,0,22,4,0,7,4,0,4,18,4,28,0,0,52,4,0,0,8,13,0,0,0,0,0,0,0,0,0,0,34,27,0,3,0,7,0,0,0,0,0,11,0,0,39,15,15,0,0,0,0,7,0
26703,2,0,0,0,5,2,0,1,0,0,0,0,0,1,5,0,0,1,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
26722,839,102,98,56,552,17,106,147,421,129,815,5,482,46,93,49,73,11,82,131,18,374,0,5,11,30,17,27,2411,0,0,1,4,1,0,48,23,0,10,0,0,198,4,0,0,1,0,19,2,118,14,12,0,0,14,21,0,44
26724,48,22,32,25,54,3,0,46,13,0,9,0,10,14,24,10,14,0,11,19,0,0,0,0,8,9,0,7,0,0,0,0,3,0,0,0,0,0,2,0,1,1,4,0,0,0,0,7,0,0,3,2,0,0,7,10,0,6
26726,8580,3493,2829,1533,4108,29961,12070,600,3683,0,9234,5711,6609,1241,829,184,843,664,1650,977,1083,306,2399,0,951,741,913,1094,9,1531,0,85,21,34,145,0,125,0,18,0,21,2663,347,0,0,388,18,395,72,0,201,252,0,0,237,135,0,1004
26736,38,27,50,37,34,1,62,12,16,0,0,1,0,2,4,2,21,0,4,20,9,0,29,0,0,0,10,5,0,13,0,0,1,0,0,3,1,0,0,0,10,19,0,4,0,19,0,4,1,0,3,2,0,0,1,20,0,0
26753,16,9,12,11,48,0,0,5,2,0,0,0,2,6,37,2,2,0,4,7,0,0,0,0,2,2,0,3,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,1,0,1
26760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26761,497,0,1,2,78,458,17,483,17,0,0,228,35,231,68,469,10,0,2,23,40,0,0,0,2,0,36,1,0,1,0,458,2,0,3,1,0,0,0,0,2,2,1,0,0,0,0,3,1,0,2,2,0,0,1,0,0,2
26762,44,149,199,176,48,7,0,12,3,0,0,1,0,0,6,3,5,4,7,22,0,3,0,0,24,0,0,19,0,0,0,7,0,0,1,0,3,0,0,0,5,1,3,0,0,3,1,18,0,0,0,10,0,0,13,12,2,0
26767,5,0,0,0,28,0,1,4,1,0,0,0,0,0,29,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
26788,254,127,193,180,179,4,42,164,65,0,0,5,0,34,77,136,77,2,2,62,121,1,7,0,48,2,110,8,0,19,0,1,1,1,1,25,40,0,10,0,29,13,35,2,0,9,2,32,1,0,14,34,0,0,3,38,2,0
26801,3,0,0,0,223,0,0,0,1,0,0,0,0,0,224,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
26813,0,0,0,0,28,0,0,4,0,0,0,0,0,0,28,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26815,733,0,0,0,1,0,0,5,834,0,0,0,0,1,2,1,733,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
26825,18,8,8,326,4,3,2,23,47,0,0,1,0,6,18,11,5,0,1,33,30,0,0,0,73,6,30,98,0,0,0,0,0,0,10,352,0,0,0,0,317,0,0,317,0,1,0,1,0,0,0,0,0,0,1,0,0,0
26829,246,266,367,433,100,12,20,41,23,0,0,2,10,86,30,14,46,5,15,53,93,0,0,0,42,23,5,0,0,0,5,18,0,0,22,61,8,0,0,0,79,3,32,0,0,0,0,66,1,0,3,61,0,0,63,21,0,12
26833,34,11,69,38,69,3,13,17,15,0,0,2,0,5,10,8,19,0,0,29,20,0,0,0,3,0,15,0,0,1,0,2,1,0,0,4,9,0,0,0,6,7,0,0,0,1,0,4,1,2,5,2,0,0,2,21,1,0
26841,213,196,343,353,47,96,6,54,8,0,0,52,0,66,13,47,24,11,68,32,6,0,0,0,9,42,6,16,0,0,1,38,1,1,5,1,1,0,0,0,4,3,14,0,0,1,0,15,1,0,4,10,0,0,11,20,0,0
26848,67,58,85,58,234,2,65,311,9,0,27,0,26,29,61,187,6,0,18,52,2,0,27,0,65,17,3,15,0,19,0,5,1,0,0,0,1,0,3,0,2,3,2,0,0,0,0,21,2,0,2,10,0,0,19,8,0,11
26850,5,0,0,0,2,0,0,0,3,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
26852,133,80,131,101,105,2,277,37,74,0,0,0,0,3,60,4,87,0,6,35,197,0,52,0,9,0,166,4,0,1,0,1,1,0,16,4,1,0,0,0,2,11,5,0,0,198,0,6,1,0,1,2,0,0,3,21,0,0
26858,36,54,63,75,43,1,7,11,7,0,0,0,0,10,14,3,7,0,4,16,6,0,0,0,1,5,4,1,0,1,0,0,1,1,0,1,1,0,0,0,2,1,0,0,0,1,0,3,0,0,4,0,0,0,1,0,0,0
26869,310,311,330,233,344,27,292,76,28,0,2,0,2,6,39,27,31,0,23,42,0,197,349,0,23,3,0,22,0,69,0,6,0,4,21,0,37,0,0,0,4,24,29,0,0,454,18,30,0,0,38,39,0,0,11,14,1,0
26870,4,0,0,1,3,0,1,5,1,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0
26875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26901,16,6,27,14,11,1,7,8,3,0,0,0,0,2,5,3,7,1,0,6,15,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,3,1,0,0,2,0,0,1,20,0,0
26903,5,0,0,0,38,2,0,4,0,0,0,0,0,1,38,1,0,1,2,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
26918,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26921,28,4,5,4,12,0,0,5,0,0,0,0,0,15,7,1,0,0,612,8,0,584,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,2,5,0,1,1,0,0,0,0,0,15,0,0,3,14,0,0,15,0,0,0
26922,246,143,259,234,378,42,2264,437,54,0,10,2,0,8,44,35,122,42,4,122,61,0,108,0,4,0,93,0,0,18,0,6,2,0,2,176,18,0,8,0,26,20,0,0,0,0,4,18,6,0,3,12,2189,0,6,105,4,28
26923,782,225,362,357,1141,67,1091,98,210,0,287,34,253,38,113,39,71,49,29,200,258,865,876,10,19,13,259,2,0,160,0,12,0,0,14,317,29,2,46,36,73,20,47,2,0,649,3,24,7,19,31,10,0,0,20,45,13,26
26924,3,0,0,2,2,0,0,5,1,0,0,0,0,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0
26939,195,183,185,122,605,4289,337,59,19,0,0,11,0,47,18,16,34,109,16,69,37,1876,30,0,2,7,39,12,0,0,0,1,1,4,9,35,7,7,8,0,6,16,1,0,0,4,0,10,3,0,9,4,0,0,4,58,0,2
26945,17,1,1,2,11,0,2,14,0,0,0,0,0,0,10,4,0,0,0,2,22,0,0,0,2,0,21,0,0,0,0,0,0,0,2,1,0,0,0,0,5,0,0,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0
26953,49,22,38,25,48,5,0,43,9,0,9,0,10,14,19,10,5,0,11,23,0,0,0,0,16,12,0,8,0,0,0,0,3,0,0,0,0,0,2,0,1,0,4,0,0,0,0,5,0,0,4,2,0,0,5,8,0,7
26966,382,13,94,41,885,231,121,423,9,0,0,120,0,140,111,264,18,0,0,55,155,0,49,0,6,0,144,3,0,122,0,231,6,0,19,39,6,0,3,0,18,18,0,0,0,0,12,15,3,0,0,6,2140,0,9,74,0,61
26967,30,0,0,66,67,0,0,13,17,0,0,0,35,5,19,0,10,0,22,50,0,4,0,0,4,0,0,0,0,0,0,0,3,0,0,3,2,0,1,0,52,0,0,0,0,0,5,3,0,0,0,0,0,0,7,0,65,13
26968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26969,4,0,0,0,2,0,0,0,1,0,0,0,0,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0
26982,6,1,1,1,1,0,0,1,1,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
26983,10,1,2,9,10,0,0,1,4,0,0,0,0,0,2,0,4,0,2,11,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,8,1,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0
26984,7,4,10,9,26,18,2,5,0,0,0,18,0,4,7,1,1,1,2,19,14,0,0,0,2,0,15,2,0,0,0,0,0,0,5,1,1,0,0,0,8,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0
26985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26994,3848,640,755,909,1523,271,2015,835,1173,229,3063,71,2190,743,398,364,602,252,654,476,178,17,594,0,360,383,149,214,0,38,0,129,12,20,310,88,232,0,43,0,458,266,150,335,0,62,78,267,5,79,143,229,0,0,208,60,0,30
27009,4,0,3,0,31,0,0,3,1,0,0,0,0,0,29,1,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
27015,1548,121,121,66,869,41,204,243,866,423,1389,10,896,82,135,78,133,24,156,247,39,523,0,9,19,48,32,50,2286,0,0,2,5,2,0,66,49,0,17,0,0,232,5,0,0,2,0,32,4,200,29,22,0,0,23,26,0,45
27019,840,23,44,27,209,10,52,65,767,0,1,0,22,25,152,12,757,0,5,46,1,0,21,0,38,8,2,15,0,4,0,4,3,12,14,0,0,0,3,0,0,1,5,0,0,0,0,11,0,0,5,6,0,0,11,5,0,9
27025,107,50,90,53,115,18,5,71,24,0,9,0,10,27,34,10,19,0,17,59,4,0,0,0,68,21,0,21,0,0,0,0,4,0,0,0,0,0,2,0,1,1,5,0,0,0,0,7,0,0,4,2,0,0,7,8,0,17
